"id","label"
"7419","Rosalind Hursthouse, Gavin Lawrence and Warren Quinn"
"7420","Edward Shils and Carmen Blacker"
"7421","Charles Rutheiser"
"7422","Fritz Stern"
"7423","William Schaberg"
"7424","Martin Norden"
"7425","Andrew Delbanco"
"7426","Nina Auerbach"
"7427","Richard Drayton"
"7428","Ray Desmond"
"7429","David Fairer"
"7430","Richard Swinburne"
"7431","Anthony Freeman"
"7432","Ben Kiernan"
"7433","James Macpherson, edited by Howard Gaskill"
"7434","Herman Melville, edited by Hershel Parker"
"7435","Simon Callow"
"7436","Christine Stansell"
"7437","Rebecca Zurier, Robert Snyder and Virginia Mecklenburg"
"7438","Katy Emck"
"7439","Amy Gilman Srebnick"
"7440","David Guterson"
"7441","Timothy Colton"
"7442","Günter Grass"
"7443","F.F. Ridley and Alan Doig"
"7444","F.F. Ridley and David Wilson"
"7445","D.R. Thorpe"
"7446","Tim Lott"
"7447","Lydia Davis"
"7448","T.S. Eliot, edited by Christopher Ricks"
"7449","Dava Sobel"
"7450","Isobel Grundy"
"7451","Karen Armstrong"
"7452","Israel Shahak"
"7453","Nitza Rosovsky"
"7454","Norman Finkelstein"
"7455","Roger Friedland and Richard Hecht"
"7456","David Abulafia"
"7457","Benzion Netanyahu"
"7458","Diarmaid MacCulloch"
"7459","Mark Kishlansky"
"7460","Alastair MacLaclan"
"7461","Louis Montrose"
"7462","Patricia Parker"
"7463","Stephen Orgel"
"7464","Piero Camporesi, translated by Tania Croft-Murray and Claire Foley"
"7465","Piero Camporesi, translated by Christopher Woodall"
"7466","Piero Camporesi, translated by Joan Krakover Hall"
"7467","Chris Bryant"
"7468","P.M.S. Hacker"
"7469","Eric Fassin"
"7470","Bernard-Henri Lévy, translated by Richard Veasey"
"7471","Alain Finkielkraut, translated by Kevin O’Neill and David Suchoff"
"7472","Alain Finkielkraut, translated by Judith Friedlander"
"7473","Chris Stringer and Robin McKie"
"7474","Robert Foley"
"7475","Colin Tudge"
"7476","Alan Walker and Pat Shipman"
"7477","James Shreeve"
"7478","James Knowlson"
"7479","Dougald McMillan and James Knowlson"
"7480","S.E. Gontarski"
"7481","Samuel Beckett, translated by Barbara Wright"
"7482","Michael Billington"
"7483","Brian Brivati"
"7484","Colin Kidd"
"7485","Vincenzo Merolle"
"7486","Robert Middlekauf"
"7487","John Dupré"
"7488","Philip Kitcher"
"7489","Bruce Seymour"
"7490","Patricia Cornwell"
"7491","John Nauright and Timothy Chandler"
"7492","Lord Woolf"
"7493","Richard Susskind"
"7494","Peter Ghosh"
"7495","George Urban"
"7496","Steven Mithen"
"7497","Laure, translated by Jeanine Herman"
"7498","Jerrold Seigel"
"7499","R.W. Burchfield"
"7500","William Klassen"
"7501","Paul Binski"
"7502","Gordon A. Craig"
"7503","Shahid Amin"
"7504","Christopher Isherwood, edited by Katherine Bucknell"
"7505","J.P. Hallett and T. van Nortwick"
"7506","Simon Swain"
"7507","Daniel Jonah Goldhagen"
"7508","Howard Marks"
"7509","Carmen St Keeldare"
"7510","Leila Berg"
"7511","Mark Doty"
"7512","Oscar Moore"
"7513","Paul Laity"
"7514","John Surrey"
"7515","Steven Pincus"
"7516","Alice Rawsthorn"
"7517","Jessamy Harvey"
"7518","Mark Simpson"
"7519","Terry McMillan"
"7520","Sapphire"
"7521","Murray Sayle"
"7522","Geoffrey Perret"
"7523","Nathalie Sarraute, edited by Jean-Yves Tadié"
"7524","Alan Parker"
"7525","Eva Perón, translated by Laura Dail"
"7526","Tomás Eloy Martínez, translated by Helen Lane"
"7527","David Leigh and Ed Vulliamy"
"7528","Sukhdev Sandhu"
"7529","Norma Myers"
"7530","Dick Morris"
"7531","Jack Rakove"
"7532","Claire Bloom"
"7533","Jean Benedetti"
"7534","Linda Nochlin"
"7535","John Richardson and Marilyn McCully"
"7536","Suzannah Lessard"
"7537","Mark Kinkead-Weekes"
"7538","Anne Frank, edited by Otto Frank and Mirjam Pressler, translated by Susan Massotty"
"7539","Yuri Druzhnikov"
"7540","Paul Richards"
"7541","Adrian Adams and Jaabe So"
"7542","John Patrick Diggins"
"7543","Joshua Cohen"
"7544","Maurizio Viroli"
"7545","John Bodnar"
"7546","Robert Justin Goldstein"
"7547","William Fiennes"
"7548","William Maxwell"
"7549","Graham McCann"
"7550","Andrew Scull, Charlotte Mackenzie and Nicholas Hervey"
"7551","Martin Thom"
"7552","David Edgar"
"7553","Robert Ferguson"
"7554","James Belich"
"7555","David Willetts"
"7556","William Wallace"
"7557","Tony Wright"
"7558","M.J. Swanton"
"7559","Colin McDowell"
"7560","W.G. Sebald, translated by Michael Hulse"
"7561","Boleslaw Prus, translated by David Welsh"
"7562","Simon Armitage and Glyn Maxwell"
"7563","Robert Kaplan"
"7564","Alistair McAlpine"
"7565","Dianne Sachko Macleod"
"7566","Marc Gotlieb"
"7567","Geoffrey Wall"
"7568","Maria Cappello"
"7569","Kirsty Gunn"
"7570","Kevin Kopelson"
"7571","Scott Hicks"
"7572","Jan Sardi"
"7573","Beverley Eley"
"7574","Gillian Helfgott, with Alissa Tanskaya"
"7575","Samuel Huntington"
"7576","Javier Marías, translated by Margaret Jull Costa"
"7577","Arturo Pérez-Reverte, translated by Sonia Soto"
"7578","Andrei Platonov, translated by Robert Chandler and Geoffrey Smith"
"7579","David Harvey"
"7580","Simon Hoggart"
"7581","Pryor Dodge"
"7582","Graham Harvey"
"7583","Michael Lavalette and Jane Kennedy"
"7584","Arnold Rattenbury"
"7585","Glen Newey"
"7586","Jürgen Habermas, translated by William Rehg"
"7587","Emmanuel Levinas, translated by Michael Smith"
"7588","Colin Davis"
"7589","Emmanuel Levinas, edited by Adriaan Peperzak, Simon Critchley and Robert Bernasconi"
"7590","Pierre Bourdieu, translated by Lauretta Clough"
"7591","Harvey Sacks, edited by Gail Jefferson"
"7592","David Wright and Anne Digby"
"7593","Valerie Sanders"
"7594","Robert Lamb"
"7595","‘Andrew Macdonald’"
"7596","Éibhear Walshe"
"7597","Mary Kenny"
"7598","Robert Whymant"
"7599","Stephen Eisenman"
"7600","Patrick Chamoiseau, translated by Rose-Myriam Réjouis"
"7601","Patrick Chamoiseau, translated by Linda Coverdale"
"7602","Hari Kunzru"
"7603","Matthew Collin and John Godfrey"
"7604","Jane Champion"
"7605","Serge Klarsfeld"
"7606","Rick Archbold and Dana McCauley"
"7607","Steven Biel"
"7608","J.F. Merritt"
"7609","Brendan Bradshaw and John Morrill"
"7610","Malcolm Smuts"
"7611","Joep Leerssen"
"7612","Simon Szreter"
"7613","Theo Aronson"
"7614","Margaret Horsfield"
"7615","Jane Gallop"
"7616","Jane Tompkins"
"7617","Jack Selzer"
"7618","John Boorman and Walter Donohue"
"7619","Nick Browne"
"7620","Karsten Harries"
"7621","Wolfgang Schivelbusch"
"7622","Lys Symonette and Kim Kowalke"
"7623","Morton Paley"
"7624","Lawrence Rainey"
"7625","James Joyce, edited by Danis Rose"
"7626","Jerome Murphy O’Connor"
"7627","Marilyn Yalom"
"7628","Armand Marie Leroi"
"7629","Peter Høeg, translated by Barbara Haveland"
"7630","Michael Gorra"
"7631","Arundhati Roy"
"7632","Ray Robinson"
"7633","Carolyn Burke"
"7634","Mina Loy, selected and edited by Roger Conover"
"7635","Jane Mayo Roos"
"7636","Claude Keisch and Marie Ursula Riemann-Reyher"
"7637","Terry Lovell"
"7638","Justin Wintle"
"7639","N.H. Reeve and Richard Kerridge"
"7640","Andrew Crozier"
"7641","Andrew McAllister"
"7642","Walter Alvarez"
"7643","Venedikt Yerofeev, translated by Stephen Mulrine"
"7644","Walter Gratzer"
"7645","Peter Fleming"
"7646","Peter Ostwald"
"7647","Norman Lebrecht"
"7648","Eugénio Lisboa and L.C. Taylor"
"7649","Fernando Pessoa, translated by Edwin Honig and Susan Brown"
"7650","Fernando Pessoa, translated by Richard Zenith"
"7651","Anastasia Karakasidou"
"7652","Patricia Storace"
"7653","Thomas Nevin"
"7654","Charles Wheeler"
"7655","Katharine Graham"
"7656","Zane Grey"
"7657","Terry Gifford"
"7658","Ken Dornstein"
"7659","Stanley Lombardo"
"7660","Sam Tanenhaus"
"7661","Tim Judah"
"7662","Deborah Solomon"
"7663","Hillel Schwartz"
"7664","Claude Francis and Fernande Gontier"
"7665","Catriona Crowe"
"7666","Nick Bollettieri and Dick Schaap"
"7667","Bettyann Holtzmann Kevles"
"7668","Jon Lee Anderson"
"7669","Jorge Castañeda, translated by Marina Castañeda"
"7670","Michael Shnayerson"
"7671","Péter Nádas, translated by Ivan Sanders and Imre Goldstein"
"7672","Neal Bowers"
"7673","Owen Bennett-Jones"
"7674","Mitya New"
"7675","Nicholas Robinson"
"7676","Warren Elofson and John Woods"
"7677","Frederick Whelan"
"7678","Mohammad Shaheen"
"7679","Simon Walker"
"7680","Nigel Saul"
"7681","Peter Unger"
"7682","Sax Rohmer"
"7683","Fiona Shaw"
"7684","Tom Hiney"
"7685","Dorothy Gardiner and Kathrine Sorley Walker"
"7686","Tim Atkin"
"7687","Harry Paul"
"7688","Christoph Bertram"
"7689","Philippe Soulez and Frédéric Worms"
"7690","Patricia Duncker"
"7691","Ismail Kadare, translated by David Bellos"
"7692","Matthew Reisz"
"7693","Anthony Cross"
"7694","Keith Richburg"
"7695","Mark Hamilton"
"7696","Joshua Rozenberg"
"7697","J.A.G. Griffith"
"7698","Andrew Saint"
"7699","H. Allen Brooks"
"7700","Abdellah Hammoudi"
"7701","L.G. Mitchell"
"7702","Roger Sawyer"
"7703","Angus Mitchell"
"7704","Jeremy Lewis"
"7705","Tobias Jones"
"7706","Bernard Mac Laverty"
"7707","John Chapple"
"7708","Ernst Mayr"
"7709","Richard Fortey"
"7710","Richard Fisher, Grant Heiken and Jeffrey Hulen"
"7711","Andrew Sugden"
"7712","Harry Greene"
"7713","Andy Warhol"
"7714","Colin MacCabe, Mark Francis and Peter Wollen"
"7715","Billy Name"
"7716","Anthony Haden-Guest"
"7717","Paul Virilio, translated by Julie Rose"
"7718","Robert Musil, translated by Sophie Wilkins and Burton Pike"
"7719","Robert Musil, translated by Sophie Wilkins"
"7720","Mikhail Bulgakov, translated by Diana Burgin and Katherine Tiernan O’Connor"
"7721","Mikhail Bulgakov, translated by Richard Pevear and Larissa Volokhonsky"
"7722","José Rizal, translated by Soledad Lacson-Locsin"
"7723","Olivier Todd, translated by Benjamin Ivry"
"7724","Harry Thompson"
"7725","Norman Rosenthal"
"7726","Stephen Knott"
"7727","Joseph Ellis"
"7728","Philip Schwarz"
"7729","Charles Shindo"
"7730","Nicholas Dawidoff"
"7731","A.W. Moore"
"7732","Jacob d’Ancona, translated and edited by David Selbourne"
"7733","Joanne Glasgow"
"7734","Sally Cline"
"7735","Bernhard Schlink, translated by Carol Brown Janeway"
"7736","Markus Wolf and Anne McElvoy"
"7737","Gabriel García Márquez, translated by Edith Grossman"
"7738","Fernando Vallejo"
"7739","Hector Orjuela"
"7740","Clyde de L. Ryals and K.J. Fielding"
"7741","Thomas Carlyle, edited by K.J. Fielding and Ian Campbell"
"7742","Geoffrey Lewis"
"7743","Peter Mandler"
"7744","David Littlejohn"
"7745","John Ingamells"
"7746","Niall Ferguson"
"7747","Ernest May and Philip Zelikow"
"7748","Aleksandr Fursenko and Timothy Naftali"
"7749","Calvin Tomkins"
"7750","Arturo Schwartz"
"7751","Johann Peter Hebel, translated by John Hibberd"
"7752","Evan Schwartz"
"7753","Slavoj Žižek"
"7754","Slavoj Žižek and F.W.J. Von Schelling"
"7755","Amir Aczel"
"7756","Elizabeth Haiken"
"7757","Dorothea Arnold"
"7758","Clough Williams-Ellis"
"7759","Richard Haslam"
"7760","Jonah Jones"
"7761","Maggie Andrews"
"7762","Alan Chedzoy"
"7763","John Edgar Wideman"
"7764","Percy Cradock"
"7765","Warren Cohen and Li Zhao"
"7766","Michael Enright, Edith Scott and David Dodwell"
"7767","Sebastian Junger"
"7768","Jane Martineau"
"7769","Enrico Sturani"
"7770","Alexander Stille"
"7771","Luke Harding and David Leigh"
"7772","Martin Rees"
"7773","Lee Smolin"
"7774","Hugh Finlay and Geoff Crowther"
"7775","Robert Pelton Young"
"7776","Fiona Nichols and Michael Stachels"
"7777","Jon Murray et al"
"7778","Richard Cox"
"7779","Barbara McCrea et al"
"7780","Lucy Horne"
"7781","Barnaby Rogerson"
"7782","Justine Burley"
"7783","Jon Krakauer"
"7784","Curtis Hanson"
"7785","Heather James"
"7786","Henry Plotkin"
"7787","Andrew Geddes and Jonathan Tonge"
"7788","Pippa Norris and Neil Gavin"
"7789","Julian Crtitchley and Morrison Halcrow"
"7790","Ahmad Ata"
"7791","Ilham Sharshar"
"7792","Muhammad Ragab"
"7793","Tim Dale"
"7794","A.C. Elias"
"7795","Terence Grocott"
"7796","Cornelius Castoriadis"
"7797","David Ames Curtis"
"7798","Sergei Timmofeevich Aksakov, translated by Thomas Hodge"
"7799","Melissa Benn"
"7800","Natasha Walter"
"7801","Sheila Rowbotham"
"7802","Matthew Sweet"
"7803","Merlin Holland"
"7804","Julia Prewitt Brown"
"7805","Stefan Rudnicki"
"7806","Frank Harris"
"7807","Stephen Fry"
"7808","Oscar Wilde"
"7809","Taylor Branch"
"7810","Jeff Shesol"
"7811","Jules Witcover"
"7812","Jerry Zeifman"
"7813","David Barrett"
"7814","Stanley Kutler"
"7815","Philip Nash"
"7816","John Wyse Jackson and Peter Costello"
"7817","Pamela Neville-Sington"
"7818","Karl Maier"
"7819","Michael Maren"
"7820","Leo Panitch and Colin Leys"
"7821","Caryl Emerson"
"7822","Laura Zigman"
"7823","Helen Fielding"
"7824","Arabella Weir"
"7825","Anna Swan"
"7826","Julie Kavanagh"
"7827","Nicholas Jose"
"7828","Gillian Cowlishaw and Barry Morris"
"7829","Henry Reynolds"
"7830","Kate Summerscale"
"7831","James Harford"
"7832","T.A. Heppenheimer"
"7833","Helen Gavaghan"
"7834","Howard McCurdy"
"7835","Gina Kolata"
"7836","Lee Silver"
"7837","Joan Thirsk"
"7838","E.A. Wrigley and R.S. Davies"
"7839","Derek Beavan"
"7840","Sherman Alexie"
"7841","David Sharrock and Mark Devenport"
"7842","Sandra Gilbert"
"7843","David Ellis"
"7844","Philip Bagguley"
"7845","Anthony Appiah and Amy Gutmann"
"7846","Ivan Hannaford"
"7847","Martin Evans"
"7848","Sheila Fitzpatrick and Robert Gellately"
"7849","Giles Foden"
"7850","Alexander Star"
"7851","Rick Moody"
"7852","Alexander Murray"
"7853","John Huizinga, translated by Rodney Payton"
"7854","Timothy Hyman"
"7855","Sarah Whitfield and John Elderfield"
"7856","Ian Penman"
"7857","Lawrence Wright"
"7858","Andrei Marmor"
"7859","Mary Brennan and Richard Brown"
"7860","Wallace Stevens, edited by Frank Kermode and Joan Richardson"
"7861","George Plimpton"
"7862","Thomas de Waal"
"7863","Aleksandr Korzhakov"
"7864","Vyacheslav Kostikov"
"7865","John Henderson"
"7866","Vasily Rudich"
"7867","Michael Dobbs"
"7868","Sandy Johnson"
"7869","Robert Fisher"
"7870","Warren Smith Jr."
"7871","His Holiness The Dalai Lama"
"7872","Mary Craig"
"7873","Simon Leys"
"7874","Chichung Huang"
"7875","Ian Gilmour and Mark Garnett"
"7876","Bonnie Costello and Celeste Goodridge et al"
"7877","Joseph Mitchell"
"7878","Mark Kurlansky"
"7879","Stephen Mills"
"7880","Linda Lear"
"7881","Mort Rosenblum"
"7882","Helen Cooper"
"7883","Odile Redon and Françoise Sabban, translated by Edward Schneider"
"7884","Graham Storey"
"7885","Kerri Sharp"
"7886","Emma Holly"
"7887","Peter Steele"
"7888","Patricia Hollis"
"7889","Alexander Piatigorsky"
"7890","Jay Winter and Jean-Louis Robert"
"7891","Jean Clair"
"7892","James Jones"
"7893","Joanna Kavenna"
"7894","Dorothy Porter"
"7895","Mark Storey"
"7896","Ashis Nandy"
"7897","Stanley Wolpert"
"7898","Richard Rogers"
"7899","Catherine Wilson"
"7900","Clara Pinto-Correia"
"7901","Robert Schofield"
"7902","Bruce Thomas Boehrer"
"7903","Rebecca Mead"
"7904","Marya Hornbacher"
"7905","Molly Ladd-Taylor and Lauri Umansky"
"7906","Justine Jordan"
"7907","Susan Wicks"
"7908","Kenneth Koch"
"7909","Robin Robertson"
"7910","Andy Beckett"
"7911","Dennis Cooper"
"7912","Eva Hoffman"
"7913","Richard Witts"
"7914","Tyler Cowen"
"7915","Robert Alexander"
"7916","Lord Nolan and Stephen Sedley"
"7917","Tariq Ali and Susan Watkins"
"7918","Angelo Quattrocchi and Tom Nairn"
"7919","Nora Sayre"
"7920","Horace Traubel, edited by Jeanne Chapman and Robert MacIsaac"
"7921","Rudyard Kipling"
"7922","Alex Ivanovitch"
"7923","Bert Hall"
"7924","Phyllis Hembry and Leonard Cowie"
"7925","Huw Molseed"
"7926","Andrew Holgate and Honor Wilson-Fletcher"
"7927","Margaret Scott"
"7928","Jean Echenoz, translated by Guido Waldman"
"7929","Jean Echenoz"
"7930","Anthony Birley"
"7931","Archie Burnett"
"7932","Tom Stoppard"
"7933","Geoffrey Palmer and Noel Lloyd"
"7934","Eqbal Ahmad"
"7935","Raja Anwar, translated by Khalid Hasan"
"7936","Iqbal Akhund"
"7937","Rafi Raza"
"7938","Andrew Stewart"
"7939","Jean-Claude Schmitt, translated by Theresa Lavender Fagan"
"7940","John Woodhouse"
"7941","Nick Cohen"
"7942","Foreign and Commonwealth Office"
"7943","Mark Curtis"
"7944","M.T. Clanchy"
"7945","Alan Cook"
"7946","Gilberto Perez"
"7947","David Bordwell"
"7948","D.N. Rodowick"
"7949","Jean Mitry, translated by Christopher King"
"7950","David Ekserdjian"
"7951","Dominique Godineau, translated by Katherine Sharp"
"7952","Alan Sokal and Jean Bricmont"
"7953","Apollon Davidson and Irina Filatova"
"7954","Roy Foster"
"7955","Richard English"
"7956","Nathalie Blondel"
"7957","Mary Butts"
"7958","Sheila Mackay"
"7959","Christopher Pilling"
"7960","James Biester"
"7961","Peter Platt"
"7962","T.G. Bishop"
"7963","Arthur Rimbaud, translated by Mark Treharne"
"7964","Jacob Burckhardt, edited by Oswyn Murray, translated by Sheila Stern"
"7965","Wendy Wick Reaves"
"7966","Raphael Patai"
"7967","Boyd Hilton"
"7968","Anthony Howe"
"7969","Martin Ceadel"
"7970","Neil Parsons"
"7971","Gennady Andreev-Khomiakov, translated by Ann Healy"
"7972","David Reisman"
"7973","William Wordsworth, edited by Duncan Wu"
"7974","Amanda Vickery"
"7975","Amanda Foreman"
"7976","K.D. Reynolds"
"7977","David Herbert"
"7978","Deborah Eisenberg"
"7979","Wendy Gimbel"
"7980","Philip Hensher"
"7981","Ronald Melville"
"7982","Fritz Graf"
"7983","Suheil Bushrui and Joe Jenkins"
"7984","Robin Waterfield"
"7985","Bo Fowler"
"7986","Peter Lipton"
"7987","Per Bak"
"7988","Simone de Beauvoir, translated by Carol Cosman"
"7989","Mark Mazower"
"7990","Alison Macleod"
"7991","Francis Beckett"
"7992","Jeffrey Weiss"
"7993","Denise Riley"
"7994","John Welchman"
"7995","Wheeler Winston Dixon"
"7996","Kaja Silverman and Harun Farocki"
"7997","Amotz Zahavi and Avishag Zahavi"
"7998","Paul Hoffman"
"7999","Martin Aigner and Günter Ziegler"
"8000","Sylvia Nasar"
"8001","Isaac Bashevis Singer, translated by Joseph Sherman"
"8002","Janice Hadda"
"8003","Maria Vargas Llosa, translated by Edith Grossman"
"8004","Ronald Cohen and Dave Samuelson"
"8005","Myriam Anissimov, translated by Steve Cox"
"8006","Alan Hyde"
"8007","Daniel Yergin and Joseph Stanislaw"
"8008","Simon Conway Morris"
"8009","Pam Hirsch"
"8010","Nigel Wheale"
"8011","Barry MacSweeney"
"8012","John Kinsella"
"8013","Martin Harrison"
"8014","Ali Rahnema"
"8015","Richard Fletcher"
"8016","Emmanuel Le Roy Ladurie, translated by Arthur Goldhammer"
"8017","Christopher Haigh"
"8018","Rogers Brubaker"
"8019","Thomas Ertman"
"8020","Elliott Sober and David Sloan Wilson"
"8021","David Piper, edited by Anne Piper"
"8022","Hans Wysling, translated by Don Reneau"
"8023","Hunter S. Thompson"
"8024","Hunter S. Thompson, edited by Douglas Brinkley"
"8025","Richard Lloyd Parry"
"8026","Alex Garland"
"8027","Richard Popkin"
"8028","Richard Mason"
"8029","Steven Smith"
"8030","Karl Marx and Friedrich Engels"
"8031","Raphael Samuel, edited by Alison Light"
"8032","Franco Moretti"
"8033","Peter Sutton"
"8034","Laura Mason"
"8035","Richard Cronin"
"8036","Ezenwa-Ohaeto"
"8037","Rosalind Krauss"
"8038","Carl Haenlein"
"8039","Christa Wolf, translated by John Cullen"
"8040","Peter Brook"
"8041","Anand Menon"
"8042","Jonathan Fenby"
"8043","György Dalos"
"8044","Edward Heath"
"8045","Marcel Proust, edited by Stéphane Heuet"
"8046","Harald Næss and James McFarlane"
"8047","Knut Hamsun, translated by Sverre Lyngstad"
"8048","Erik Tawaststjerna, edited by Robert Layton"
"8049","Charles Darwin, edited by Paul Ekman"
"8050","David Crane"
"8051","Theo Tait"
"8052","Magnus Mills"
"8053","David Remnick"
"8054","Emmanuel Le Roy Ladurie and Jean-François Fitou"
"8055","David Coward"
"8056","Pierre de Beaumarchais, translated by John Wells"
"8057","Lorraine Daston and Katharine Park"
"8058","M.L. Bush"
"8059","Colin Burrow"
"8060","Roy Porter and G.S. Rousseau"
"8061","Thomas Jones"
"8062","Q."
"8063","China Miéville"
"8064","Christian Wolmar"
"8065","Jill Liddington"
"8066","Gregory Woods"
"8067","Ronan Fanning"
"8068","Michel Houellebecq, translated by Paul Hammond"
"8069","Michel Houellebecq"
"8070","Keith Alldritt"
"8071","Jorge Luis Borges, translated by Andrew Hurley"
"8072","Katharine Weber"
"8073","Melanie Thernstrom"
"8074","Stephen Budiansky"
"8075","Alison Winter"
"8076","Francis Sheppard"
"8077","Michael Hebbert"
"8078","Ira Berlin"
"8079","Mike Phillips and Trevor Phillips"
"8080","David Herlihy"
"8081","Kenneth Kiple"
"8082","Leon Wieseltier"
"8083","Brendan Simms"
"8084","Zbynek Zeman and Antonin Klimek"
"8085","Jean Freedman"
"8086","Sarah Curtis"
"8087","David Cesarani"
"8088","James Francken"
"8089","Fred Crawford"
"8090","Michael Asher"
"8091","Luí Vaz de Camões, translated by Landeg White"
"8092","John Cann"
"8093","Norrie MacQueen"
"8094","Christopher Clapham"
"8095","Rakiya Omaar and Rachel Sevenzo"
"8096","Meredith Turshen and Clotilde Twagiramariya"
"8097","Henrietta Rous"
"8098","Joseph Roth, translated by Michael Hofmann"
"8099","Gary Tinterow and Philip Conisbee"
"8100","Jonathan Brown and Carmen Garrido"
"8101","Laure Adler"
"8102","Marguerite Duras"
"8103","Albert Gelpi"
"8104","David Goldie"
"8105","Bertolt Brecht, edited by John Willett"
"8106","Susan Heuck Allen"
"8107","James Sallis"
"8108","Alan Dershowitz"
"8109","Charles Glass"
"8110","Paul Israel"
"8111","Anne Pennington"
"8112","Peter Watson"
"8113","James Meek"
"8114","Ilya Zbarsky and Samuel Hutchinson"
"8115","Kirk Varnedoe and Pepe Karmel"
"8116","Jeremy Lewison"
"8117","Adam Hochschild"
"8118","Niles Eldredge"
"8119","Calvert Casey"
"8120","John Butt"
"8121","Leslie Stainton"
"8122","Patrick McGuinness"
"8123","Simon Armitage and Robert Crawford"
"8124","Isabella Beeton"
"8125","Rosemary Mahoney"
"8126","Judith Barter"
"8127","Griselda Pollock"
"8128","Peter Funnell and Malcolm Warner"
"8129","G.H. Fleming"
"8130","Stephen Wildman and John Christian"
"8131","Tim Barringer and Elizabeth Prettejohn"
"8132","Robert Musil, translated by Philip Payne"
"8133","Ann Wroe"
"8134","Home Office and Northern Ireland Office"
"8135","Georgina Ferry"
"8136","Margaret Garlake"
"8137","Vesna Goldsworthy"
"8138","Maria Todorova"
"8139","Harry Matthews and Alastair Brotchie"
"8140","Herbert Marcuse, edited by Douglas Kellner"
"8141","Norman Geras"
"8142","Gayatri Chakravorty Spivak"
"8143","Tim Armstrong"
"8144","Harold Segel"
"8145","Douglas Mao"
"8146","Susan Watkins"
"8147","Leslie Derfler"
"8148","Margaret Harris and Judith Johnston"
"8149","Kathryn Hughes"
"8150","Elizabeth Feinstein"
"8151","Julian Evans"
"8152","Ismail Kadare, translated by Jusuf Vrioni"
"8153","Mikkel Borch-Jacobsen"
"8154","David Stoll"
"8155","James C. Scott"
"8156","Jeffrey Cox"
"8157","Lorraine Daston"
"8158","Philip Fisher"
"8159","Daniel Garber and Michael Ayres"
"8160","Gao Minglu"
"8161","Wu Hung"
"8162","Julia Andrews and Kuiyi Shen"
"8163","Todd Porterfield"
"8164","Peter Thorold"
"8165","Mordaunt Crook"
"8166","Alex Danchev"
"8167","Brian Holden Reid"
"8168","Jay Griffiths"
"8169","Brian MacArthur"
"8170","George McKay"
"8171","Peter Coates"
"8172","Christopher Tayler"
"8173","Daniel Woodrell"
"8174","Tony Wood"
"8175","Victor Pelevin, translated by Andrew Bromfield"
"8176","John Upton"
"8177","Sir William Macpherson"
"8178","Brian Cathcart"
"8179","Daniel Farson"
"8180","Laura Beatty"
"8181","Stacy Schiff"
"8182","Kary Mullis"
"8183","Mark Greenberg"
"8184","William Ryan and Walter Pitman"
"8185","Sarah Farmer"
"8186","Jerzy Ficowski"
"8187","Ali Smith"
"8188","John Rawls, edited by Samuel Freeman"
"8189","Christine Wallace"
"8190","Ben Rogers"
"8191","Bernard Porter"
"8192","Leo Marks"
"8193","Antony Beevor"
"8194","John Röhl, translated by Jeremy Gaines"
"8195","John Daverio"
"8196","E.T.A. Hoffman, translated by Anthea Bell"
"8197","Julian Bell"
"8198","Christopher White and Quentin Buvelot"
"8199","Ernst van de Wetering"
"8200","Melissa Bank"
"8201","Susan Orlean"
"8202","Anna Pavord"
"8203","Frederick Simoons"
"8204","Richard Marius"
"8205","Donald Dibbell"
"8206","George Stephanopoulos"
"8207","Eugene Jolas"
"8208","Ernst-Gerhard Güse and Franz Armin Morat"
"8209","Teresa Ransom"
"8210","Paul Budra and Betty Schellenberg"
"8211","Dan Auiler"
"8212","Roger Deakin"
"8213","D.K. Money"
"8214","P.D.G. Thomas"
"8215","Christina Bewley and David Bewley"
"8216","Wolfgang Mommsen"
"8217","Ian Kershaw"
"8218","Jeremy Thorpe"
"8219","David Held and Anthony McGrew"
"8220","Carlos Dews"
"8221","Paul Henley"
"8222","Christy Turner and Jacqueline Turner"
"8223","Francis Barker and Peter Hulme"
"8224","Frank Lestringant, translated by Rosemary Morris"
"8225","Pierre Clastres, translated by Paul Auster"
"8226","Andrew George"
"8227","Andrew Hussey"
"8228","Simon Sadler"
"8229","Brice Dickson and Paul Carmichael"
"8230","Robert Hazell"
"8231","Dawn Olivier and Gavin Drewry"
"8232","Christopher Vincenzi"
"8233","Paul Zanker, translated by Deborah Lucas Schneider"
"8234","Harold Love"
"8235","Benita Eisler"
"8236","Victor Bockris"
"8237","Christopher Brown and Hans Vlieghe"
"8238","Robin Blake"
"8239","E.H.H. Green"
"8240","R.J.Q. Adams"
"8241","Mary Soames"
"8242","James Peach"
"8243","Marie Darrieussecq, translated by Helen Stevenson"
"8244","Po Bronson"
"8245","Michael Malone"
"8246","Michael Woolf"
"8247","Eric S. Raymond"
"8248","Yopie Prins"
"8249","Haruki Murakami, translated by Philip Gabriel"
"8250","Haruki Murakami, translated by Jay Rubin"
"8251","Chantal Thomas, translated by Julie Rose"
"8252","Natalie Angier"
"8253","Adrienne Rich"
"8254","Dermot Keogh"
"8255","Jan Dalley"
"8256","Paul Mariani"
"8257","Langdon Hammer and Brom Weber"
"8258","Arthur Schnitzler, translated by J.M.Q. Davies"
"8259","Frances Stonor Saunders"
"8260","Simon Goldhill and Robin Osborne"
"8261","P.E. Easterling"
"8262","David Wiles"
"8263","Douglas Starr"
"8264","Anthea Jeffery"
